,0.0,0.16326530612244897,0.32653061224489793,0.4897959183673469,0.6530612244897959,0.8163265306122448,0.9795918367346939,1.1428571428571428,1.3061224489795917,1.4693877551020407,1.6326530612244896,1.7959183673469385,1.9591836734693877,2.1224489795918364,2.2857142857142856,2.4489795918367343,2.6122448979591835,2.7755102040816326,2.9387755102040813,3.1020408163265305,3.265306122448979,3.4285714285714284,3.591836734693877,3.7551020408163263,3.9183673469387754,4.081632653061225,4.244897959183673,4.408163265306122,4.571428571428571,4.73469387755102,4.897959183673469,5.061224489795918,5.224489795918367,5.387755102040816,5.551020408163265,5.7142857142857135,5.877551020408163,6.040816326530612,6.204081632653061,6.367346938775509,6.530612244897958,6.693877551020408,6.857142857142857,7.020408163265306,7.183673469387754,7.346938775510203,7.5102040816326525,7.673469387755102,7.836734693877551,8.0
0.1,0.8322136453931632,0.5972519729820249,0.3413134255161831,0.35820927064076163,0.329107885697475,0.3227544751073712,0.31282109520978196,0.30311748658514603,0.2880770689575884,0.3041022571314066,0.2839489436086992,0.28346333937903795,0.282872261240329,0.2882202274936054,0.2786206364600875,0.2890108519196041,0.2804985283677809,0.2795362320813085,0.2743257742738932,0.2834187932289411,0.2870719471254278,0.29205820119822185,0.28419698310980485,0.27535720461176805,0.28424059242115246,0.2805913017118089,0.28997690786854513,0.2918709097664456,0.27376321067474835,0.2738545803233048,0.2856781466352933,0.28394873557413597,0.2770064575499557,0.2864114457739451,0.28479690635546556,0.2844078305700515,0.27938272985042795,0.2842751954456378,0.2924634428678544,0.29039251831457447,0.2912126048195103,0.2811182442890165,0.27963150768692113,0.28121728263310375,0.2836071012755093,0.2773814719464404,0.2783146585727999,0.28352201461118587,0.27171639985105844,0.2812179269399452
0.2,0.9294836023893207,0.5721521272829707,0.627668712466364,0.3185130860448572,0.22711895048765252,0.24858948129276232,0.21309762849248617,0.20842468448175264,0.2124333940006086,0.20805801238520982,0.2127556438802879,0.20652120815177005,0.21029018119131013,0.2043733897888556,0.19939531352019718,0.19962017831340217,0.20602728324604885,0.20781602005059596,0.204350273348779,0.2033146927567278,0.19884868116382065,0.19896652368527448,0.19636868875079874,0.18819279195574376,0.19507689881720847,0.19867201499210949,0.20029751230406526,0.19945240916283824,0.20115344453171233,0.19649405943429749,0.20665787071204458,0.19604083807152933,0.19950052026011655,0.19059122363079445,0.19778002977213477,0.20036006680786048,0.20189917332958673,0.19260260531943674,0.1952879745124348,0.20470121328730936,0.19235925567160234,0.19771981967941132,0.20086694642221517,0.20173958965651878,0.1899248368213344,0.19856730558280214,0.20631158175888886,0.19945359422397946,0.1950725623289688,0.1990488715725933
0.3,0.9572934477364902,0.7131899401966314,0.47128101046169535,0.3623814026871833,0.25269628240984676,0.19961993293819244,0.1904670627761739,0.17389376457690175,0.18360899027995317,0.17361507515235675,0.17696109693824655,0.16795630508311035,0.16892767226871547,0.16916669938673953,0.16395497263688671,0.1690729780173489,0.16858129473979125,0.16723728326701462,0.16437117097728712,0.16768851820211841,0.16199517122745705,0.1628429425972783,0.16858656535767788,0.162862166355402,0.16372466217361328,0.16639318251380755,0.16445665265304035,0.16809597433337894,0.16595784106763667,0.1680126720175223,0.1672943060681519,0.163928949211305,0.15914762670645274,0.15913515294731742,0.16358743219371552,0.16137964310439318,0.16475074427686895,0.1624302061700197,0.1600281214840578,0.16520821706882977,0.16109051839721342,0.16605842728292014,0.16290063517215445,0.1599054400679533,0.1629843236040167,0.16276948016448178,0.16741950520929277,0.16423932060576546,0.16429736829031974,0.16553226933733753
0.4,0.9155471379059661,0.7843091684221803,0.6466992630702069,0.3948544296669186,0.22586238998190994,0.21738702812765764,0.1831000481741773,0.16483936204262406,0.15464444551654088,0.1531350553273528,0.1523610819256575,0.15207102700692576,0.14929129461585244,0.14970920078488428,0.14101362218389996,0.1469922422078963,0.14051801704980538,0.14156370117220154,0.14074473942680862,0.14484191629052595,0.14049173088276665,0.1440868264957263,0.14145061373131995,0.1408441328661969,0.1438933089022112,0.14670545741085544,0.14034216835008995,0.1410408370971777,0.14486068025496485,0.14240756124110543,0.13726961554797731,0.1396578390088418,0.13909162228817626,0.14464341538266653,0.13564468489466974,0.14238789300383212,0.14230077706733216,0.14077527165367495,0.13787570205219363,0.14111905164971084,0.14195936983998692,0.14155810618234166,0.13979997477468264,0.14393522232024214,0.13928996092567636,0.13967709026089092,0.1407544606905966,0.14131508938977946,0.14166070954911145,0.13891275282416546
0.5,0.9503244203039765,0.869096595311788,0.6151723677403583,0.3705155430655626,0.3086290255526337,0.18807042291383005,0.17580524104968162,0.15064120234671022,0.16061559430691374,0.14290424054704823,0.14303318545297936,0.13231683126958255,0.13585303103397517,0.13298845038973503,0.13285971368792365,0.13164986075464372,0.12661741357110645,0.13334031928111525,0.12724543291979717,0.12845571914107692,0.1268578692213453,0.13122829272528838,0.1276619840752431,0.12531219473628738,0.12338264430434509,0.1257136906945303,0.12613548019544588,0.12877094933227076,0.12906617826504554,0.1278911136126883,0.12843205589700918,0.13021227326211438,0.12685413320407124,0.1233943703485623,0.12926517258457226,0.12123956059666914,0.12804262782581777,0.123883527792519,0.12976716431977492,0.12538857665495354,0.12820220179205125,0.1280430521815371,0.12675727572870762,0.12689625052114517,0.1236082511099042,0.125480201519135,0.12730733139306974,0.12603552285906663,0.12295118492065105,0.12425593547952848
0.6,0.9098165238479171,0.8621463330548756,0.6400674504099702,0.42137286411805447,0.3113766854990024,0.18259974388923683,0.17556441846563933,0.14182084241552,0.13905985906298604,0.1364760345257105,0.13293402193874965,0.12912484503140728,0.12490949839759581,0.12153607829027184,0.11625393150238321,0.11958892732989448,0.11986834495045545,0.11467263059525755,0.12090582106019092,0.11747723532302273,0.12191232806115437,0.11841289197266942,0.11670571115127754,0.11662361542286012,0.1162261265386762,0.11693958315767262,0.11767102748054063,0.11435118379682038,0.1166120828073644,0.11605332314564072,0.11662035172989829,0.1172262368425467,0.11147568686825661,0.11360972488763908,0.118109372426076,0.11446188628358261,0.11948587378416753,0.11574984685243206,0.11391095825798812,0.11553727233382124,0.11716758170249991,0.11879999449041635,0.11234998232191773,0.11545647283551498,0.11502670325579496,0.1220997458037651,0.11530116521465675,0.11890316857290827,0.11562240203412319,0.11692827267010719
0.7,0.9447456231844356,0.8607213514738323,0.7139204032722828,0.5573417708620589,0.3677550454553597,0.19472517236037812,0.1568899432008357,0.1406651833589327,0.13622134175077555,0.1283233011603445,0.11646126431071366,0.11685032422667462,0.11257224866297971,0.11221796589917865,0.11339805032531278,0.1106660803144448,0.11005052270955475,0.1101497687995706,0.1131220026564899,0.11088096073407336,0.11124706389460667,0.11237214852531249,0.11207252636670764,0.10683057957053915,0.11055673745700094,0.10617984993314114,0.10965369535102992,0.10675047563507223,0.10572697924239749,0.10629725885354725,0.1064140673161467,0.1064017682136336,0.10521104903720997,0.10752661815221658,0.1111667503849624,0.10792913877381997,0.10774376884706066,0.10697538583910547,0.10739163734644638,0.10603790404676702,0.10618497350145296,0.10429434192135285,0.10447184685655282,0.10769953747621544,0.10560810715356202,0.10562005852711391,0.10591910874546054,0.10505756617417777,0.10481286119182849,0.10772628155567568
0.8,0.9259869303620815,0.9153456495421187,0.811635306074302,0.4371014989783268,0.29061038786495946,0.21169823551952116,0.15719813841508795,0.14054771919866946,0.1271110632502452,0.11704639004317287,0.11772795612718188,0.11752787733909287,0.11212931577715332,0.10754737055866935,0.10637209002072918,0.1068641082915287,0.10530351146421112,0.10189356093477446,0.10473099741360052,0.10737675556605576,0.10466803565974098,0.10466119183291306,0.10233517100331228,0.10226514760271681,0.10276447390841895,0.10231125343498408,0.10148755015500996,0.10106408612383853,0.10029135242670333,0.09959907332410166,0.10003484746956602,0.10209106912187547,0.10142251488385505,0.09870566391846979,0.10092176999784909,0.09883334950024229,0.10167330215453192,0.09873933439634339,0.0997568081344649,0.09842176476226674,0.09706642568189165,0.097862115713174,0.10142963941417438,0.10423985258186312,0.09809036186137748,0.09824755549700323,0.10055550902650924,0.10141325435434743,0.10057388056653013,0.0997926400269667
0.9,0.9647638862541281,0.9160927009497343,0.7280223221306436,0.5247220895076644,0.32535454384498025,0.19472207467223296,0.15140700211332211,0.1376011450860603,0.13148169026180423,0.11373768932248433,0.12002854425382428,0.11186067352558751,0.10849884864206658,0.10080457337181249,0.10697009332137283,0.10193188505902799,0.10033916288596641,0.10072000059016545,0.09745473397716665,0.09878624544033761,0.09739621711446021,0.09962396581550396,0.09733846053424673,0.09579044505129197,0.09762115158065406,0.09501309959775595,0.09628550837028146,0.09642098509957966,0.095106301689345,0.09541199217221026,0.09630627834522634,0.09439608090395463,0.0973588995434288,0.0961739001293371,0.09284369582508346,0.09396811242946991,0.09162415954613069,0.09543886647557827,0.09552154723633072,0.0930478621408113,0.09723819828889836,0.09809887835604734,0.09545014539377533,0.09565255603665267,0.09360470465093135,0.09360166109936852,0.09498353278128857,0.09656415106754099,0.09388558781437704,0.09297833331978846
